time,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,cloud_cover,precipitation,us_aqi,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,month,hour
2026-06-13 22:00:00,32.5,45,8.3,987.6,0,0.0,192,85.2,163.0,509.0,37.5,7.0,49.0,145.0,6,22
2026-06-13 23:00:00,32.8,46,7.5,987.1,0,0.0,189,94.1,174.6,549.0,42.3,7.5,39.0,153.0,6,23
2026-06-14 00:00:00,31.6,50,7.6,987.2,0,0.0,187,88.0,159.7,541.0,38.9,7.1,40.0,135.0,6,0
2026-06-14 01:00:00,30.5,55,8.8,987.0,0,0.0,184,78.5,136.9,506.0,31.0,6.3,47.0,104.0,6,1
2026-06-14 02:00:00,29.8,57,8.8,986.9,0,0.0,182,70.1,110.8,475.0,24.4,5.8,53.0,75.0,6,2
2026-06-14 03:00:00,29.4,58,8.8,986.7,0,0.0,180,61.0,85.9,453.0,21.5,5.8,55.0,48.0,6,3
2026-06-14 04:00:00,28.9,59,7.9,986.7,0,0.0,178,51.0,63.3,435.0,19.9,6.1,56.0,22.0,6,4
2026-06-14 05:00:00,29.3,62,8.1,986.3,0,0.0,175,40.9,44.9,434.0,16.1,6.7,69.0,7.0,6,5
2026-06-14 06:00:00,29.0,63,7.1,986.5,0,0.0,171,36.4,40.4,471.0,14.6,7.1,78.0,12.0,6,6
2026-06-14 07:00:00,29.9,60,4.5,986.7,0,0.0,168,32.9,40.2,524.0,12.4,7.6,91.0,20.0,6,7
2026-06-14 08:00:00,32.1,53,4.5,987.0,0,0.0,164,31.4,51.0,543.0,9.9,7.7,104.0,37.0,6,8
2026-06-14 09:00:00,34.3,44,4.2,987.2,0,0.0,161,40.9,87.8,492.0,6.9,6.8,119.0,70.0,6,9
2026-06-14 10:00:00,36.1,38,3.8,987.0,0,0.0,158,45.6,115.3,406.0,3.7,5.5,135.0,111.0,6,10
2026-06-14 11:00:00,37.0,34,3.2,986.9,0,0.0,156,46.2,121.1,338.0,1.4,4.7,146.0,143.0,6,11
2026-06-14 12:00:00,38.4,31,3.6,986.2,1,0.0,154,48.8,128.1,311.0,0.7,5.1,150.0,158.0,6,12
2026-06-14 13:00:00,39.3,29,4.4,985.2,3,0.0,153,52.3,135.5,302.0,0.9,6.0,150.0,163.0,6,13
2026-06-14 14:00:00,39.9,28,5.4,984.3,3,0.0,152,55.6,141.1,299.0,1.2,6.6,148.0,166.0,6,14
2026-06-14 15:00:00,40.3,27,7.0,983.5,13,0.0,151,57.9,144.4,298.0,1.0,6.6,146.0,172.0,6,15
2026-06-14 16:00:00,40.0,28,7.2,982.9,3,0.0,151,59.1,145.8,303.0,1.0,6.4,143.0,175.0,6,16
2026-06-14 17:00:00,40.2,26,3.7,982.6,20,0.0,151,51.3,123.4,316.0,2.5,9.0,151.0,139.0,6,17
2026-06-14 18:00:00,39.1,28,6.6,982.1,2,0.0,151,53.3,107.8,341.0,7.1,8.5,133.0,119.0,6,18
2026-06-14 19:00:00,37.5,33,4.7,982.3,2,0.0,151,58.8,101.0,373.0,13.4,7.7,109.0,91.0,6,19
2026-06-14 20:00:00,36.1,36,6.3,982.7,1,0.0,151,62.2,100.4,409.0,17.9,7.1,90.0,71.0,6,20
2026-06-14 21:00:00,35.1,40,10.0,983.4,0,0.0,151,62.4,100.6,453.0,18.5,6.7,85.0,65.0,6,21
2026-06-14 22:00:00,34.2,45,10.0,983.8,0,0.0,151,62.4,100.6,499.0,17.2,6.5,85.0,67.0,6,22
2026-06-14 23:00:00,34.4,46,10.7,983.3,0,0.0,150,61.5,98.0,525.0,16.4,6.2,84.0,68.0,6,23
2026-06-15 00:00:00,33.3,48,12.3,983.0,0,0.0,148,59.5,93.4,515.0,17.3,5.8,77.0,65.0,6,0
2026-06-15 01:00:00,32.6,49,11.6,983.0,0,0.0,145,59.1,91.7,484.0,18.7,5.5,67.0,61.0,6,1
2026-06-15 02:00:00,32.1,51,11.2,983.0,0,0.0,143,59.0,92.9,458.0,19.6,5.2,60.0,62.0,6,2
2026-06-15 03:00:00,31.8,52,11.1,983.0,0,0.0,141,59.6,98.5,453.0,19.8,5.1,56.0,69.0,6,3
2026-06-15 04:00:00,31.4,53,11.2,982.8,0,0.0,141,60.5,105.2,452.0,19.4,5.1,55.0,81.0,6,4
2026-06-15 05:00:00,32.8,45,14.3,982.7,0,0.0,142,61.5,130.9,433.0,14.8,4.3,50.0,133.0,6,5
2026-06-15 06:00:00,32.5,47,12.8,983.4,0,0.0,144,57.5,119.2,377.0,12.6,4.7,51.0,113.0,6,6
2026-06-15 07:00:00,33.1,47,12.2,984.0,0,0.0,147,50.4,84.5,304.0,9.5,5.4,52.0,85.0,6,7
2026-06-15 08:00:00,34.0,45,11.1,984.8,0,0.0,148,40.2,79.4,246.0,6.8,6.3,58.0,71.0,6,8
2026-06-15 09:00:00,35.0,43,10.2,985.7,0,0.0,149,43.4,95.5,221.0,4.9,7.9,73.0,82.0,6,9
2026-06-15 10:00:00,36.4,40,11.7,986.5,2,0.0,150,48.0,110.1,211.0,3.4,9.8,92.0,106.0,6,10
2026-06-15 11:00:00,36.6,40,13.9,986.1,0,0.0,150,50.1,117.8,205.0,2.3,10.9,106.0,125.0,6,11
2026-06-15 12:00:00,37.6,38,14.0,985.6,1,0.0,150,50.8,125.7,195.0,1.7,10.7,112.0,133.0,6,12
2026-06-15 13:00:00,38.7,35,14.9,984.8,5,0.0,150,46.3,117.3,189.0,1.5,9.7,113.0,136.0,6,13
2026-06-15 14:00:00,39.5,33,13.3,984.2,7,0.0,150,44.2,117.1,189.0,1.5,8.7,112.0,138.0,6,14
2026-06-15 15:00:00,40.3,30,10.2,983.7,10,0.0,149,42.6,116.9,196.0,1.2,7.8,112.0,143.0,6,15
2026-06-15 16:00:00,40.3,30,5.1,983.1,6,0.0,147,41.0,115.0,211.0,1.1,6.9,111.0,146.0,6,16
2026-06-15 17:00:00,40.4,27,2.4,983.0,42,0.0,145,37.7,97.8,238.0,2.8,6.3,106.0,113.0,6,17
2026-06-15 18:00:00,39.1,32,9.9,982.7,1,0.0,144,39.5,78.0,287.0,11.6,6.5,87.0,100.0,6,18
2026-06-15 19:00:00,38.0,35,10.1,983.3,0,0.0,142,49.2,84.8,349.0,23.7,6.7,60.0,81.0,6,19
2026-06-15 20:00:00,37.1,38,8.5,983.7,0,0.0,141,63.3,100.4,398.0,32.8,6.9,40.0,68.0,6,20
2026-06-15 21:00:00,36.3,41,6.9,984.6,0,0.0,141,74.7,115.7,424.0,36.3,7.0,32.0,62.0,6,21
2026-06-15 22:00:00,35.5,43,3.9,985.4,0,0.0,143,83.1,121.1,437.0,36.6,7.1,30.0,62.0,6,22
2026-06-15 23:00:00,37.5,34,1.0,984.5,1,0.0,145,78.0,117.1,445.0,35.1,6.9,30.0,72.0,6,23
2026-06-16 00:00:00,34.6,44,11.0,983.9,0,0.0,147,72.4,118.7,449.0,30.8,6.3,33.0,98.0,6,0
2026-06-16 01:00:00,33.4,49,7.1,983.9,0,0.0,148,71.5,135.0,448.0,24.7,5.5,39.0,133.0,6,1
2026-06-16 02:00:00,32.7,50,7.7,983.8,0,0.0,149,73.6,160.7,447.0,20.3,5.1,43.0,165.0,6,2
2026-06-16 03:00:00,32.2,50,9.5,984.0,0,0.0,150,76.1,181.6,445.0,19.7,5.4,41.0,187.0,6,3
2026-06-16 04:00:00,31.5,51,9.0,983.5,0,0.0,151,78.5,192.3,443.0,20.9,6.0,37.0,205.0,6,4
2026-06-16 05:00:00,31.3,52,9.5,983.9,0,0.0,151,82.9,197.0,452.0,21.3,6.8,34.0,218.0,6,5
2026-06-16 06:00:00,31.1,54,8.5,984.7,0,0.0,152,85.2,200.2,489.0,19.4,7.9,37.0,241.0,6,6
2026-06-16 07:00:00,31.8,53,9.2,985.4,0,0.0,153,88.9,206.3,536.0,16.6,9.4,42.0,270.0,6,7
2026-06-16 08:00:00,33.9,47,8.7,985.9,0,0.0,154,90.6,238.0,556.0,13.5,9.9,54.0,284.0,6,8
2026-06-16 09:00:00,36.4,42,11.2,986.5,1,0.0,155,84.3,221.2,527.0,9.9,8.7,79.0,264.0,6,9
2026-06-16 10:00:00,36.1,44,3.3,987.2,63,0.0,157,74.0,185.3,470.0,5.9,6.5,111.0,228.0,6,10
2026-06-16 11:00:00,37.6,38,8.3,987.8,34,0.3,157,65.7,172.8,412.0,3.0,4.9,133.0,204.0,6,11
2026-06-16 12:00:00,38.5,36,5.0,987.2,16,0.0,158,60.8,185.8,354.0,1.7,4.4,137.0,211.0,6,12
2026-06-16 13:00:00,39.6,33,3.8,986.6,13,0.1,158,56.1,186.3,293.0,1.5,4.5,131.0,230.0,6,13
2026-06-16 14:00:00,40.1,32,5.6,985.9,33,0.0,158,53.0,176.5,252.0,1.6,4.5,124.0,239.0,6,14
2026-06-16 15:00:00,39.3,31,9.6,985.7,24,0.1,159,50.2,164.8,240.0,0.9,4.0,122.0,226.0,6,15
2026-06-16 16:00:00,39.2,31,9.4,985.4,48,0.1,159,47.3,152.3,247.0,0.6,3.4,120.0,202.0,6,16
2026-06-16 17:00:00,37.5,39,2.5,985.0,56,0.0,159,58.1,150.4,262.0,3.2,2.7,127.0,176.0,6,17
2026-06-16 18:00:00,37.2,40,9.0,984.4,68,0.0,160,55.6,130.9,282.0,4.6,2.7,118.0,160.0,6,18
2026-06-16 19:00:00,35.7,46,8.4,985.4,5,0.0,160,54.5,117.6,310.0,6.6,2.6,105.0,139.0,6,19
2026-06-16 20:00:00,33.6,57,13.2,986.5,1,0.0,160,56.8,127.1,346.0,8.9,2.6,92.0,132.0,6,20
2026-06-16 21:00:00,31.7,56,12.5,986.6,2,0.0,160,61.9,150.9,396.0,11.5,2.7,79.0,152.0,6,21
2026-06-16 22:00:00,30.9,58,7.4,987.0,4,0.0,160,67.8,167.6,453.0,14.4,2.8,64.0,185.0,6,22
2026-06-16 23:00:00,32.0,54,11.4,986.7,19,0.0,159,73.1,184.9,496.0,17.2,2.9,52.0,212.0,6,23
2026-06-17 00:00:00,31.4,55,11.0,986.3,54,0.0,159,77.1,201.2,514.0,20.3,2.8,41.0,227.0,6,0
2026-06-17 01:00:00,30.9,56,9.8,986.4,97,0.0,159,80.3,204.4,516.0,23.4,2.7,32.0,235.0,6,1
2026-06-17 02:00:00,30.6,57,8.2,986.4,92,0.0,160,81.0,204.4,512.0,25.2,2.7,26.0,234.0,6,2
2026-06-17 03:00:00,30.1,57,9.0,986.3,5,0.0,160,80.3,200.7,499.0,25.3,2.8,23.0,219.0,6,3
2026-06-17 04:00:00,29.3,59,9.2,986.5,1,0.0,160,78.5,188.6,478.0,24.2,2.9,24.0,195.0,6,4
2026-06-17 05:00:00,29.1,64,8.9,986.9,0,0.0,160,57.4,109.2,466.0,14.7,2.2,37.0,95.0,6,5
2026-06-17 06:00:00,28.7,67,8.4,987.4,0,0.0,159,55.6,104.1,478.0,13.4,2.7,41.0,98.0,6,6
2026-06-17 07:00:00,29.7,62,6.9,988.0,0,0.0,158,55.4,106.4,497.0,11.5,3.3,48.0,105.0,6,7
2026-06-17 08:00:00,31.3,57,6.8,988.5,0,0.0,157,54.5,123.9,494.0,9.3,3.7,57.0,130.0,6,8
2026-06-17 09:00:00,33.1,51,7.1,988.6,0,0.0,156,60.1,178.8,446.0,6.7,3.5,72.0,194.0,6,9
2026-06-17 10:00:00,34.9,47,7.1,988.4,0,0.0,155,68.5,241.2,375.0,3.8,3.1,91.0,275.0,6,10
2026-06-17 11:00:00,36.7,40,7.0,988.7,0,0.0,155,63.3,229.6,313.0,1.8,2.9,105.0,322.0,6,11
2026-06-17 12:00:00,37.8,36,7.7,988.0,9,0.0,155,55.2,192.3,269.0,1.1,3.3,112.0,305.0,6,12
2026-06-17 13:00:00,38.6,33,8.2,987.2,21,0.0,155,52.0,172.8,235.0,1.2,4.0,114.0,254.0,6,13
2026-06-17 14:00:00,38.8,33,9.4,986.5,52,0.0,155,49.6,156.9,219.0,1.5,4.6,116.0,207.0,6,14
2026-06-17 15:00:00,38.7,34,8.8,986.5,41,0.0,155,47.6,142.5,218.0,0.7,4.7,120.0,180.0,6,15
2026-06-17 16:00:00,38.1,35,3.7,986.0,7,0.1,155,45.4,127.1,235.0,0.2,4.6,123.0,157.0,6,16
2026-06-17 17:00:00,38.6,30,3.9,985.1,8,0.1,155,35.5,85.2,284.0,3.0,5.9,120.0,93.0,6,17
2026-06-17 18:00:00,38.6,29,3.4,985.1,8,0.0,154,41.2,83.4,390.0,10.7,6.5,102.0,77.0,6,18
2026-06-17 19:00:00,37.7,33,9.4,984.9,13,0.0,154,48.4,76.8,529.0,21.8,7.4,76.0,56.0,6,19
2026-06-17 20:00:00,36.9,36,8.7,984.9,4,0.0,153,56.1,79.2,639.0,33.0,8.4,53.0,39.0,6,20
2026-06-17 21:00:00,35.6,42,9.3,985.4,10,0.0,153,70.8,93.6,696.0,44.5,9.7,35.0,33.0,6,21
2026-06-17 22:00:00,34.3,48,7.7,986.0,1,0.0,154,86.6,108.7,726.0,56.1,11.1,19.0,31.0,6,22
2026-06-17 23:00:00,34.0,48,11.1,985.7,98,0.0,154,90.6,109.7,740.0,64.1,11.9,8.0,31.0,6,23
2026-06-18 00:00:00,33.2,50,9.8,985.8,34,0.0,155,92.9,112.0,736.0,66.7,11.9,2.0,29.0,6,0
2026-06-18 01:00:00,32.5,51,8.6,985.8,79,0.0,155,100.8,121.5,717.0,65.7,11.3,1.0,29.0,6,1
2026-06-18 02:00:00,31.8,53,9.9,985.4,61,0.0,156,102.7,123.4,708.0,62.1,10.3,2.0,34.0,6,2
2026-06-18 03:00:00,31.5,54,9.9,985.5,0,0.0,156,89.2,112.7,727.0,55.4,8.5,5.0,48.0,6,3
2026-06-18 04:00:00,30.9,55,10.3,985.5,0,0.0,157,76.1,108.0,756.0,46.0,6.3,11.0,68.0,6,4
2026-06-18 05:00:00,31.3,55,7.2,985.8,0,0.0,157,44.7,73.1,764.0,22.5,3.6,32.0,51.0,6,5
2026-06-18 06:00:00,30.4,62,6.4,986.1,0,0.0,156,46.9,78.9,740.0,19.3,3.6,37.0,65.0,6,6
2026-06-18 07:00:00,31.5,60,5.2,986.6,0,0.0,156,47.8,79.4,696.0,14.7,3.6,45.0,84.0,6,7
2026-06-18 08:00:00,33.5,53,6.2,987.0,0,0.0,156,46.6,100.1,632.0,10.6,4.1,57.0,99.0,6,8
2026-06-18 09:00:00,34.9,50,7.3,987.1,0,0.0,156,43.7,84.5,536.0,7.3,5.7,79.0,104.0,6,9
2026-06-18 10:00:00,36.2,48,7.7,987.2,2,0.0,155,45.2,95.5,421.0,4.4,7.9,105.0,105.0,6,10
2026-06-18 11:00:00,37.8,36,8.7,987.4,10,0.1,154,43.8,102.2,329.0,2.3,9.0,123.0,105.0,6,11
2026-06-18 12:00:00,37.8,35,9.5,986.9,37,3.3,154,39.2,94.8,272.0,1.4,8.1,125.0,104.0,6,12
2026-06-18 13:00:00,37.6,38,9.2,986.3,31,2.4,153,37.0,92.2,239.0,1.3,6.3,119.0,103.0,6,13
2026-06-18 14:00:00,36.9,39,9.1,985.9,59,4.4,153,35.6,90.8,236.0,1.5,4.7,113.0,101.0,6,14
2026-06-18 15:00:00,35.8,43,15.3,985.6,58,0.1,152,35.4,91.0,272.0,0.5,3.9,112.0,101.0,6,15
2026-06-18 16:00:00,32.8,52,16.8,985.6,28,0.2,152,35.2,90.6,340.0,0.0,3.3,112.0,102.0,6,16
2026-06-18 17:00:00,39.6,29,9.2,983.2,3,0.0,152,30.7,77.1,422.0,2.1,3.9,109.0,85.0,6,17
2026-06-18 18:00:00,38.8,31,5.9,983.3,0,0.0,152,34.5,71.0,532.0,11.1,5.4,92.0,79.0,6,18
2026-06-18 19:00:00,37.9,33,3.7,984.2,9,0.0,151,48.4,80.3,657.0,23.4,7.4,69.0,69.0,6,19
2026-06-18 20:00:00,36.4,39,5.7,984.4,23,0.0,151,57.2,90.8,741.0,32.4,9.2,52.0,59.0,6,20
2026-06-18 21:00:00,34.7,47,5.8,985.0,40,0.0,151,72.2,105.7,751.0,34.7,10.6,46.0,48.0,6,21
2026-06-18 22:00:00,33.8,51,6.7,985.6,55,0.0,152,64.7,86.4,719.0,33.8,11.6,46.0,35.0,6,22
2026-06-18 23:00:00,32.1,53,10.3,986.0,100,0.0,151,54.4,71.5,686.0,32.7,11.9,44.0,26.0,6,23
2026-06-19 00:00:00,31.6,51,10.1,985.5,99,0.0,149,52.0,67.3,666.0,32.7,10.8,39.0,22.0,6,0
2026-06-19 01:00:00,31.4,51,8.8,985.3,41,0.0,145,54.5,68.7,644.0,32.5,8.9,32.0,21.0,6,1
2026-06-19 02:00:00,30.9,52,8.9,985.0,33,0.0,140,57.3,71.2,614.0,32.3,7.4,27.0,20.0,6,2
2026-06-19 03:00:00,30.5,54,8.7,984.8,19,0.0,135,57.9,71.2,559.0,32.4,6.6,22.0,16.0,6,3
2026-06-19 04:00:00,30.2,56,8.3,984.9,0,0.0,132,55.6,67.1,496.0,32.4,6.2,19.0,13.0,6,4
2026-06-19 05:00:00,28.1,74,2.8,986.1,0,0.0,130,44.6,78.0,468.0,22.0,3.5,37.0,59.0,6,5
2026-06-19 06:00:00,27.9,77,2.8,986.4,0,0.0,130,46.0,77.5,518.0,18.9,3.4,45.0,92.0,6,6
2026-06-19 07:00:00,29.0,71,3.5,986.5,0,0.0,130,47.4,105.7,603.0,14.5,3.3,57.0,140.0,6,7
2026-06-19 08:00:00,31.0,60,4.2,987.0,0,0.0,130,51.8,150.9,636.0,10.4,3.2,69.0,187.0,6,8
2026-06-19 09:00:00,33.0,50,4.9,987.2,0,0.0,130,59.8,201.6,563.0,7.0,3.0,83.0,238.0,6,9
2026-06-19 10:00:00,34.7,45,7.5,987.2,0,0.0,132,64.3,225.8,437.0,4.0,2.7,97.0,288.0,6,10
2026-06-19 11:00:00,35.1,44,6.7,987.6,0,0.0,134,64.5,225.4,333.0,1.8,2.5,107.0,311.0,6,11
2026-06-19 12:00:00,36.2,42,2.3,987.5,2,0.0,136,59.8,207.7,272.0,1.0,2.5,110.0,285.0,6,12
2026-06-19 13:00:00,36.9,40,4.3,986.9,7,0.1,138,52.9,173.7,233.0,1.0,2.5,108.0,231.0,6,13
2026-06-19 14:00:00,37.7,39,7.5,986.4,11,0.0,140,46.3,143.0,227.0,1.3,2.5,107.0,187.0,6,14
2026-06-19 15:00:00,37.5,39,8.9,986.1,33,0.1,141,43.4,129.5,274.0,0.7,2.3,109.0,172.0,6,15
2026-06-19 16:00:00,37.1,37,6.6,985.7,23,0.1,142,44.1,134.6,355.0,0.3,2.2,111.0,167.0,6,16
2026-06-19 17:00:00,37.8,31,9.3,985.8,55,0.2,143,39.0,107.3,420.0,2.8,3.9,118.0,130.0,6,17
2026-06-19 18:00:00,36.4,35,9.3,985.8,14,0.2,144,43.0,93.8,448.0,14.0,4.5,95.0,109.0,6,18
2026-06-19 19:00:00,35.9,36,5.6,986.1,5,0.0,145,58.9,98.7,462.0,29.1,5.3,62.0,80.0,6,19
2026-06-19 20:00:00,35.8,37,3.1,986.3,1,0.0,146,68.0,100.8,479.0,38.9,5.8,39.0,59.0,6,20
2026-06-19 21:00:00,34.7,42,4.3,987.0,0,0.0,147,66.1,97.6,518.0,37.2,5.6,35.0,53.0,6,21
2026-06-19 22:00:00,33.8,49,6.5,987.4,0,0.0,146,63.6,94.8,560.0,30.1,5.1,39.0,55.0,6,22
2026-06-19 23:00:00,33.3,52,7.3,987.1,0,0.0,146,60.8,93.6,575.0,26.2,4.7,41.0,60.0,6,23
2026-06-20 00:00:00,32.2,57,6.9,986.7,0,0.0,147,59.6,96.6,535.0,30.2,4.8,34.0,67.0,6,0
2026-06-20 01:00:00,31.7,59,5.6,986.5,6,0.0,148,64.0,106.9,466.0,37.5,5.1,25.0,77.0,6,1
2026-06-20 02:00:00,30.8,62,8.5,986.2,26,0.0,149,70.1,114.8,421.0,41.9,5.2,19.0,82.0,6,2
2026-06-20 03:00:00,30.3,62,8.4,985.9,6,0.0,150,72.2,112.9,422.0,41.0,5.0,17.0,77.0,6,3
2026-06-20 04:00:00,29.8,63,7.2,986.2,0,0.0,150,66.1,102.2,447.0,37.3,4.8,18.0,67.0,6,4
2026-06-20 05:00:00,30.1,62,3.3,986.8,100,0.0,151,60.5,93.1,474.0,29.5,5.0,27.0,58.0,6,5
2026-06-20 06:00:00,29.5,67,4.4,987.1,73,0.0,151,58.8,92.4,510.0,25.3,5.1,38.0,69.0,6,6
2026-06-20 07:00:00,29.9,66,4.1,987.4,15,0.0,152,58.6,93.8,549.0,19.3,5.1,55.0,85.0,6,7
2026-06-20 08:00:00,31.6,60,4.4,987.8,88,0.0,152,54.8,110.1,556.0,13.8,4.9,71.0,103.0,6,8
2026-06-20 09:00:00,33.1,53,4.4,988.1,29,0.0,152,53.0,125.3,501.0,9.2,4.1,87.0,125.0,6,9
2026-06-20 10:00:00,34.9,46,5.2,988.1,20,0.0,152,51.3,136.4,414.0,4.9,2.9,103.0,149.0,6,10
2026-06-20 11:00:00,35.3,43,5.8,988.3,42,0.0,151,48.8,134.1,343.0,2.0,2.3,115.0,163.0,6,11
2026-06-20 12:00:00,36.1,42,5.4,987.9,9,0.0,151,43.4,123.9,307.0,1.0,2.7,121.0,161.0,6,12
2026-06-20 13:00:00,37.3,38,5.5,987.3,5,0.0,150,42.4,119.7,288.0,1.2,3.6,124.0,149.0,6,13
2026-06-20 14:00:00,38.0,35,5.2,986.7,2,0.0,150,41.6,114.6,281.0,1.6,4.1,125.0,138.0,6,14
2026-06-20 15:00:00,38.4,33,6.5,985.9,3,0.0,150,40.9,109.4,285.0,0.9,3.8,128.0,131.0,6,15
2026-06-20 16:00:00,37.9,31,10.4,986.0,73,0.0,150,40.0,103.6,301.0,0.3,3.1,129.0,124.0,6,16
2026-06-20 17:00:00,38.4,29,8.5,985.4,2,0.0,149,35.0,92.4,324.0,2.9,3.9,124.0,109.0,6,17
2026-06-20 18:00:00,37.3,32,8.2,985.3,1,0.0,149,36.3,90.8,356.0,12.1,4.3,103.0,93.0,6,18
2026-06-20 19:00:00,35.9,37,9.2,985.2,1,0.0,148,54.2,92.9,395.0,25.0,5.0,74.0,72.0,6,19
2026-06-20 20:00:00,34.5,44,6.9,985.5,1,0.0,148,60.3,91.7,432.0,36.1,5.7,50.0,56.0,6,20
2026-06-20 21:00:00,34.0,46,5.4,986.3,0,0.0,147,65.9,95.2,468.0,43.1,6.5,37.0,51.0,6,21
2026-06-20 22:00:00,33.4,48,5.6,986.5,0,0.0,147,76.1,105.5,501.0,48.4,7.3,29.0,52.0,6,22
2026-06-20 23:00:00,33.3,48,8.8,986.2,0,0.0,148,86.1,115.9,517.0,53.5,8.1,22.0,53.0,6,23
2026-06-21 00:00:00,32.0,52,8.3,985.7,0,0.0,150,91.0,122.0,507.0,59.6,9.0,14.0,54.0,6,0
2026-06-21 01:00:00,31.6,53,7.4,985.6,17,0.0,151,92.0,122.9,480.0,65.5,9.8,7.0,55.0,6,1
2026-06-21 02:00:00,31.0,55,7.8,985.1,15,0.0,152,94.1,125.7,452.0,68.9,10.2,2.0,55.0,6,2
2026-06-21 03:00:00,30.3,57,8.6,984.6,7,0.0,153,100.6,133.2,424.0,69.5,10.0,0.0,52.0,6,3
2026-06-21 04:00:00,29.7,57,9.6,984.7,16,0.0,154,106.9,139.7,395.0,67.7,9.5,0.0,49.0,6,4
2026-06-21 05:00:00,30.3,57,10.6,984.6,41,0.0,155,81.7,110.1,372.0,52.2,7.3,13.0,48.0,6,5
2026-06-21 06:00:00,30.0,58,11.3,985.0,32,0.0,155,66.4,92.9,364.0,41.7,6.7,33.0,43.0,6,6
2026-06-21 07:00:00,31.3,54,8.3,985.5,37,0.0,156,59.1,78.2,361.0,27.0,5.9,62.0,38.0,6,7
2026-06-21 08:00:00,33.2,48,9.1,985.8,2,0.0,156,48.4,76.6,348.0,15.0,5.5,86.0,49.0,6,8
2026-06-21 09:00:00,34.8,45,10.7,985.5,4,0.0,155,43.7,84.3,310.0,8.5,6.0,103.0,90.0,6,9
2026-06-21 10:00:00,36.2,43,13.4,985.2,0,0.0,155,48.7,115.5,261.0,4.7,7.0,116.0,147.0,6,10
2026-06-21 11:00:00,37.8,38,15.5,985.0,0,0.0,155,53.3,154.1,223.0,2.2,7.5,124.0,192.0,6,11
2026-06-21 12:00:00,38.8,35,11.7,984.8,50,0.0,155,53.1,163.4,203.0,1.0,7.2,125.0,213.0,6,12
2026-06-21 13:00:00,38.6,34,1.2,984.8,78,0.0,156,52.9,167.2,194.0,1.1,6.4,121.0,220.0,6,13
2026-06-21 14:00:00,36.7,33,12.7,984.1,14,0.3,156,52.4,167.6,192.0,1.4,5.7,117.0,222.0,6,14
2026-06-21 15:00:00,37.8,35,15.2,983.4,84,0.0,156,51.1,162.1,194.0,0.7,5.0,115.0,220.0,6,15
2026-06-21 16:00:00,35.9,43,12.2,983.6,46,0.0,156,49.6,156.0,203.0,0.3,4.3,113.0,211.0,6,16
2026-06-21 17:00:00,39.7,30,10.7,981.4,22,0.0,157,41.8,129.5,221.0,2.4,4.0,106.0,170.0,6,17
2026-06-21 18:00:00,38.4,32,10.0,982.0,0,0.0,157,46.1,105.7,254.0,11.2,5.0,88.0,150.0,6,18
2026-06-21 19:00:00,37.2,36,8.4,982.8,1,0.0,157,66.6,133.6,295.0,23.5,6.3,63.0,123.0,6,19
2026-06-21 20:00:00,35.4,43,11.5,983.0,66,0.0,158,73.8,127.6,329.0,33.6,7.3,42.0,100.0,6,20
2026-06-21 21:00:00,33.5,46,11.1,983.8,77,0.0,158,68.0,118.5,350.0,39.5,7.7,30.0,88.0,6,21
2026-06-21 22:00:00,32.8,46,9.2,984.3,40,0.0,158,79.4,126.2,364.0,43.1,7.7,22.0,80.0,6,22
2026-06-21 23:00:00,32.3,47,10.0,984.1,56,0.0,158,86.4,126.2,368.0,44.6,7.4,17.0,73.0,6,23
2026-06-22 00:00:00,31.6,48,10.1,984.0,37,0.0,158,82.4,114.6,354.0,43.0,6.8,16.0,62.0,6,0
2026-06-22 01:00:00,31.1,48,11.6,983.8,37,0.0,158,74.3,102.2,330.0,39.2,5.9,18.0,52.0,6,1
2026-06-22 02:00:00,30.6,50,11.0,983.6,94,0.0,157,68.0,94.5,318.0,35.9,5.2,19.0,47.0,6,2
2026-06-22 03:00:00,30.6,50,6.9,984.1,42,0.0,157,63.6,90.1,330.0,34.7,4.6,16.0,51.0,6,3
2026-06-22 04:00:00,29.2,58,11.0,984.4,80,0.0,156,59.5,90.3,354.0,34.1,4.1,12.0,61.0,6,4
2026-06-22 05:00:00,25.5,73,10.7,985.7,7,0.0,154,61.5,180.2,375.0,9.0,2.5,56.0,228.0,6,5
2026-06-22 06:00:00,27.2,70,11.1,986.0,16,0.0,154,62.4,163.4,396.0,9.2,2.8,55.0,187.0,6,6
2026-06-22 07:00:00,28.3,69,8.8,986.1,52,0.0,153,61.2,134.1,414.0,9.5,3.2,55.0,132.0,6,7
2026-06-22 08:00:00,30.4,63,11.2,986.2,22,0.0,153,51.5,102.9,410.0,9.0,4.3,62.0,97.0,6,8
2026-06-22 09:00:00,32.3,56,13.1,986.1,1,0.0,154,41.7,78.5,365.0,7.1,6.7,84.0,100.0,6,9
2026-06-22 10:00:00,34.4,49,12.7,986.1,0,0.0,153,46.0,106.6,297.0,4.6,9.8,114.0,124.0,6,10
2026-06-22 11:00:00,34.8,44,11.8,986.7,0,0.0,153,49.0,130.9,246.0,2.7,11.6,135.0,153.0,6,11
2026-06-22 12:00:00,35.8,41,9.9,986.3,0,0.0,153,47.4,143.9,221.0,1.9,11.1,139.0,196.0,6,12
